id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal,hairGroup,eyesGroup,beardGroup,backgroundColor,skullColor,bonesColor,beardColor,eyesColor,hairColor,base_count,color_count,fastKick,ironFists,skill_count,match_code,match_desc
9736,22,Dhaonsaonsuu,12,6,76,81,5,10,15,8,['FAST_KICK'],0,False,4,8,4,4,12,8,False,False,False,False,False,False,False,5,7,2,#fff5f5,#009688,,,#009688,#ffcdd2,6,3,True,False,1,1,skull=eyes
9737,12,Suddirsehr,47,4,32,16,2,0,9,8,['REGENERATION_LORD'],0,False,15,4,3,10,3,5,False,True,False,False,False,False,False,3,1,2,#845ef7,#3f51b5,#e91e63,,#ffffff,#263238,7,4,False,False,1,0,
9738,11,Sunotroth,99,8,10,48,5,1,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,6,1,16,13,2,2,False,False,False,False,False,True,False,1,5,1,#37b24d,#cddc39,,#37474f,#3f51b5,#cddc39,7,4,True,False,2,1,skull=hair
9739,25,Gushiu,40,6,122,63,1,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,14,5,2,1,6,2,False,False,False,False,False,False,False,9,6,2,#9c36b5,#009688,,,#3f51b5,,5,3,True,True,2,0,
9740,15,Kuzorm,43,1,122,28,2,10,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,8,11,1,5,1,6,False,False,False,False,False,True,False,9,4,0,#e5dbff,#e91e63,,#455a64,#f44336,,6,4,True,False,2,0,
9741,22,Sthirsagguth,42,9,39,25,3,2,15,8,['FAST_KICK'],0,False,8,7,6,13,6,1,False,False,False,False,False,False,False,4,4,2,#f3f0ff,#ffeb3b,,,#ffeb3b,#00bcd4,6,3,True,False,1,1,skull=eyes
9742,12,Iudduntoih,93,8,96,35,6,3,10,8,['FIRE_LORD'],0,False,12,5,11,8,2,2,True,False,False,False,False,False,False,7,2,2,#d3f9d8,#cddc39,#9c27b0,,#3f51b5,#673ab7,7,5,False,False,1,0,
9743,11,Kihinto,56,14,34,48,3,2,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,21,5,3,7,1,4,False,False,False,False,False,True,False,4,5,1,#748ffc,#ffffff,,#455a64,#3f51b5,#9c27b0,7,5,True,False,2,0,
9744,22,Boissuullos,18,11,112,85,6,7,15,8,['FAST_KICK'],0,False,6,18,1,12,1,4,False,False,False,False,False,False,False,8,7,2,#fa5252,#ff5722,,,#ffc107,#3f51b5,6,4,True,False,1,0,
9745,22,Ziumfumfaal,46,4,46,4,7,9,15,8,['FAST_KICK'],0,False,13,5,7,5,2,8,False,False,False,False,False,False,False,4,3,2,#9775fa,#3f51b5,,,#4caf50,#ffcdd2,6,4,True,False,1,0,
9746,11,Kranriuxor,8,2,43,12,4,2,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,9,8,5,12,3,3,False,False,False,False,False,True,False,4,3,0,#868e96,#9c27b0,,#263238,#263238,#ffeb3b,7,3,True,False,2,1,beard=eyes
9747,15,Begraorm,40,13,122,46,4,0,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,15,10,3,2,1,1,False,False,False,False,False,True,False,9,5,0,#9c36b5,#607d8b,,#37474f,#9c27b0,,6,4,True,False,2,0,
9748,12,Woudhouszal,83,8,25,2,4,5,6,8,['REGENERATION_LORD'],0,False,7,1,12,8,10,2,False,True,False,False,False,False,False,2,3,2,#c3fae8,#cddc39,#ffcdd2,,#2196f3,#4caf50,7,5,False,False,1,0,
9749,22,Giorroi,92,2,20,14,6,9,15,8,['FAST_KICK'],0,False,12,4,6,8,5,5,False,False,False,False,False,False,False,2,1,2,#ebfbee,#9c27b0,,,,#3f51b5,6,3,True,False,1,0,
9750,25,Burdiz,51,13,122,49,2,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,15,6,3,2,2,2,False,False,False,False,False,False,False,9,5,2,#5f3dc4,#607d8b,,,#2196f3,,5,3,True,True,2,0,
9751,22,Lluulnah,6,11,15,48,1,8,15,8,['FAST_KICK'],0,False,10,11,4,7,1,8,False,False,False,False,False,False,False,1,5,2,#ced4da,#ff5722,,,#3f51b5,#ffcdd2,6,4,True,False,1,0,
9752,22,Khoroigiaz,43,13,21,86,5,7,15,8,['FAST_KICK'],0,False,15,12,3,6,2,2,False,False,False,False,False,False,False,2,7,2,#e5dbff,#607d8b,,,#ff5722,#2196f3,6,4,True,False,1,0,
9753,22,Niuhirsoul,88,2,0,75,1,3,15,8,['FAST_KICK'],0,False,9,6,1,6,9,9,False,False,False,False,False,False,False,1,7,2,#12b886,#9c27b0,,,#e91e63,#263238,6,3,True,False,1,0,
9754,12,Uuxhukreth,72,0,99,53,1,4,0,8,['POISON_LORD'],0,False,4,6,9,7,12,2,False,False,False,True,False,False,False,7,5,2,#e3fafc,#f44336,#009688,,#cddc39,#00bcd4,7,5,False,False,1,0,
9755,13,Cixxaxorth,13,8,67,84,2,2,5,8,['FIRE_LORD'],0,False,6,9,7,14,1,4,True,False,False,False,False,False,False,5,7,2,#ffe3e3,#cddc39,#ff5722,,#ffeb3b,#3f51b5,7,5,False,False,1,0,
9756,25,Hiblokras,116,14,122,6,7,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,2,10,15,1,1,False,False,False,False,False,False,False,9,3,2,#ffd43b,#ffffff,,,#cddc39,,5,3,True,True,2,0,
9757,22,Khakherth,58,7,72,4,0,10,15,8,['FAST_KICK'],0,False,6,1,17,10,4,2,False,False,False,False,False,False,False,5,3,2,#4c6ef5,#4caf50,,,#4caf50,#cddc39,6,3,True,False,1,1,skull=eyes
9758,22,Sliulmuchius,86,0,101,50,2,3,15,8,['FAST_KICK'],0,False,3,7,9,5,14,2,False,False,False,False,False,False,False,7,5,2,#38d9a9,#f44336,,,#00bcd4,#4caf50,6,4,True,False,1,0,
9759,22,Grontiunthu,111,7,75,30,2,7,15,8,['FAST_KICK'],0,False,3,9,14,12,2,1,False,False,False,False,False,False,False,5,2,2,#5c940d,#4caf50,,,#546e7a,#ff5722,6,4,True,False,1,0,
9760,25,Pliodhaamlaus,79,9,122,42,3,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,2,7,4,11,6,1,False,False,False,False,False,False,False,9,2,2,#1098ad,#ffeb3b,,,#ff9800,,5,3,True,True,2,0,
9761,22,Oxheszaa,8,8,33,81,7,2,15,8,['FAST_KICK'],0,False,6,6,9,7,6,6,False,False,False,False,False,False,False,4,7,2,#868e96,#cddc39,,,#009688,#e91e63,6,4,True,False,1,0,
9762,2,Dhemio,35,1,73,45,3,5,4,1,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,10,10,2,6,1,12,False,False,False,False,True,True,False,5,5,0,#e599f7,#e91e63,#ffc107,#263238,#e91e63,#ffeb3b,8,4,False,False,2,1,skull=eyes
9763,22,Ghontudir,79,0,3,28,1,8,15,8,['FAST_KICK'],0,False,8,16,2,6,6,2,False,False,False,False,False,False,False,1,4,2,#1098ad,#f44336,,,#f44336,#673ab7,6,3,True,False,1,1,skull=eyes
9764,25,Vrurzhoshiss,129,11,122,75,4,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,2,13,1,9,1,6,False,False,False,False,False,False,False,9,7,2,#f76707,#ff5722,,,#e91e63,,5,3,True,True,2,0,
9765,11,Valmith,129,6,38,83,7,10,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,8,5,7,10,8,2,False,False,False,False,False,True,False,4,7,0,#f76707,#009688,,#263238,#cddc39,#03a9f4,7,4,True,False,2,0,
9766,25,Haakhus,24,13,122,39,6,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,5,5,8,6,1,6,False,False,False,False,False,False,False,9,2,2,#fcc2d7,#607d8b,,,#cddc39,,5,3,True,True,2,0,
9767,22,Gilmemlun,106,0,115,53,6,5,15,8,['FAST_KICK'],0,False,1,7,11,13,6,2,False,False,False,False,False,False,False,8,5,2,#a9e34b,#f44336,,,#cddc39,#009688,6,4,True,False,1,0,
9768,5,Sthoinsosthoith,14,6,122,78,1,4,0,3,"['ARCHMAGE', 'POISON_LORD']",0,False,8,7,2,3,6,4,False,False,False,True,False,True,False,9,7,1,#ffc9c9,#009688,#009688,#212121,#3f51b5,,7,4,False,False,2,1,skull=bones
9769,22,Ikhextriw,60,4,30,72,0,8,15,8,['FAST_KICK'],0,False,14,4,2,4,1,16,False,False,False,False,False,False,False,2,6,2,#3b5bdb,#3f51b5,,,#ffcdd2,#ffcdd2,6,3,True,False,1,1,eyes=hair
9770,22,Maagnuh,17,13,102,2,3,8,15,8,['FAST_KICK'],0,False,9,9,8,8,2,4,False,False,False,False,False,False,False,7,3,2,#ff6b6b,#607d8b,,,#2196f3,#cddc39,6,4,True,False,1,0,
9771,12,Xoszanthial,127,6,17,67,2,10,14,8,['ICE_LORD'],0,False,2,5,8,11,11,3,False,False,True,False,False,False,False,2,6,2,#ff922b,#009688,#00bcd4,,#8bc34a,#263238,7,4,False,False,1,0,
9772,25,Phiontoith,65,9,122,76,0,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,5,2,7,2,2,False,False,False,False,False,False,False,9,7,2,#74c0fc,#ffeb3b,,,#9c27b0,,5,3,True,True,2,0,
9773,22,Oukhe,28,2,19,41,7,2,15,8,['FAST_KICK'],0,False,14,14,1,6,1,6,False,False,False,False,False,False,False,2,2,2,#e64980,#9c27b0,,,#ffc107,#673ab7,6,4,True,False,1,0,
9774,16,Sthorzuuss,85,2,122,39,2,3,6,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,7,4,6,7,6,1,False,True,False,False,False,False,False,9,2,2,#63e6be,#9c27b0,#ffcdd2,,#cddc39,,6,4,False,True,2,0,
9775,22,Rihirzho,3,0,54,69,3,2,15,8,['FAST_KICK'],0,False,4,12,6,10,6,2,False,False,False,False,False,False,False,0,6,2,#f1f3f5,#f44336,,,#ffeb3b,#009688,6,4,True,False,1,0,
9776,22,Mommal,115,9,110,0,0,1,15,8,['FAST_KICK'],0,False,8,9,4,13,1,6,False,False,False,False,False,False,False,8,3,2,#ffe066,#ffeb3b,,,#e91e63,#9c27b0,6,4,True,False,1,0,
9777,15,Zuuxhenu,16,3,122,37,4,10,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,8,10,2,2,6,2,False,False,False,False,False,True,False,9,2,0,#ff8787,#673ab7,,#455a64,#00bcd4,,6,4,True,False,2,0,
9778,12,Dhiastrimluuh,7,8,60,26,6,10,5,8,['FIRE_LORD'],0,False,4,9,9,12,1,6,True,False,False,False,False,False,False,0,4,2,#adb5bd,#cddc39,#ff5722,,#ff9800,#ffcdd2,7,5,False,False,1,0,
9779,22,Blothiox,73,9,36,54,0,2,15,8,['FAST_KICK'],0,False,8,5,6,13,6,2,False,False,False,False,False,False,False,4,5,2,#c5f6fa,#ffeb3b,,,#ffeb3b,#3f51b5,6,3,True,False,1,1,skull=eyes
9780,15,Haachias,125,11,122,43,4,4,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,1,12,1,10,1,6,False,False,False,False,False,True,False,9,2,0,#ffc078,#ff5722,,#455a64,#ffcdd2,,6,4,True,False,2,0,
9781,22,Miuharze,122,5,8,22,0,4,15,8,['FAST_KICK'],0,False,9,6,3,6,14,2,False,False,False,False,False,False,False,1,4,2,#fff4e6,#03a9f4,,,#00bcd4,#009688,6,4,True,False,1,0,
9782,25,Doundurm,77,2,122,55,7,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,8,2,6,6,1,False,False,False,False,False,False,False,9,5,2,#22b8cf,#9c27b0,,,#ff9800,,5,3,True,True,2,0,
9783,25,Blaalthio,107,8,122,87,6,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,1,11,11,1,6,False,False,False,False,False,False,False,9,7,2,#94d82d,#cddc39,,,#ffcdd2,,5,3,True,True,2,0,
9784,22,Laornaoddaus,16,11,18,27,0,2,15,8,['FAST_KICK'],0,False,3,15,1,7,1,14,False,False,False,False,False,False,False,2,4,2,#ff8787,#ff5722,,,#ffcdd2,#e91e63,6,4,True,False,1,0,
9785,22,Chearaduw,17,0,104,50,2,8,15,8,['FAST_KICK'],0,False,2,17,2,9,6,4,False,False,False,False,False,False,False,7,5,2,#ff6b6b,#f44336,,,#00bcd4,#ffc107,6,4,True,False,1,0,
9786,12,Eakhaus,122,14,68,1,7,9,3,8,['LIGHTNING_LORD'],0,False,15,8,3,10,2,2,False,False,False,False,True,False,False,5,3,2,#fff4e6,#ffffff,#ffeb3b,,#9c27b0,#2196f3,7,5,False,False,1,0,
9787,22,Friumlixhauz,79,14,86,66,2,4,15,8,['FAST_KICK'],0,False,7,2,7,6,18,1,False,False,False,False,False,False,False,6,6,2,#1098ad,#ffffff,,,#009688,#009688,6,3,True,False,1,1,eyes=hair
9788,12,Iantaol,61,13,14,70,4,7,13,8,['ICE_LORD'],0,False,9,15,3,11,1,2,False,False,True,False,False,False,False,1,6,2,#364fc7,#607d8b,#2196f3,,#ffc107,#ff5722,7,5,False,False,1,0,
9789,11,Shrorliohrios,13,7,15,24,2,0,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,1,7,12,10,2,8,False,False,False,False,False,True,False,1,4,1,#ffe3e3,#4caf50,,#37474f,#cddc39,#ffcdd2,7,5,True,False,2,0,
9790,15,Blaszaagraath,67,0,122,4,7,8,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,6,6,6,4,4,4,False,False,False,False,False,True,False,9,3,0,#339af0,#f44336,,#212121,#4caf50,,6,4,True,False,2,0,
9791,15,Ghiubhu,6,6,122,27,0,4,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,6,4,6,2,6,6,False,False,False,False,False,True,False,9,4,1,#ced4da,#009688,,#37474f,#ffcdd2,,6,4,True,False,2,0,
9792,25,Chaaphrian,40,1,122,25,3,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,8,2,6,1,6,False,False,False,False,False,False,False,9,4,2,#9c36b5,#e91e63,,,#ffeb3b,,5,3,True,True,2,0,
9793,12,Lliamfaxxaath,117,11,69,85,7,2,7,8,['POISON_LORD'],0,False,2,13,4,15,6,1,False,False,False,True,False,False,False,5,7,2,#fcc419,#ff5722,#000000,,#ffc107,#00bcd4,7,5,False,False,1,0,
9794,22,Muultheth,31,10,60,73,4,7,15,8,['FAST_KICK'],0,False,3,14,1,8,1,14,False,False,False,False,False,False,False,0,6,2,#a61e4d,#ff9800,,,#f44336,#ffcdd2,6,4,True,False,1,0,
9795,12,Metruszi,28,3,109,3,2,0,8,8,['FIRE_LORD'],0,False,12,8,2,1,6,12,True,False,False,False,False,False,False,8,3,2,#e64980,#673ab7,#f44336,,#00bcd4,#e91e63,7,5,False,False,1,0,
9796,22,Bruzzioz,26,11,49,73,0,10,15,8,['FAST_KICK'],0,False,8,17,1,7,1,8,False,False,False,False,False,False,False,0,6,2,#f783ac,#ff5722,,,#f44336,#9c27b0,6,4,True,False,1,0,
9797,22,Fruukribhioh,99,0,23,28,1,8,15,8,['FAST_KICK'],0,False,2,12,8,8,8,2,False,False,False,False,False,False,False,2,4,2,#37b24d,#f44336,,,#f44336,#00bcd4,6,3,True,False,1,1,skull=eyes
9798,22,Druxxaondar,39,2,71,12,7,1,15,8,['FAST_KICK'],0,False,12,7,6,7,5,3,False,False,False,False,False,False,False,5,3,2,#ae3ec9,#9c27b0,,,#263238,#8bc34a,6,3,True,False,1,0,
9799,22,Trildelrir,121,4,4,17,0,1,15,8,['FAST_KICK'],0,False,12,4,2,12,3,7,False,False,False,False,False,False,False,1,0,2,#e67700,#3f51b5,,,,#3f51b5,6,2,True,False,1,1,skull=hair
9800,25,Cograantirr,120,2,122,72,7,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,7,6,3,8,1,6,False,False,False,False,False,False,False,9,6,2,#f08c00,#9c27b0,,,#ffcdd2,,5,3,True,True,2,0,
9801,12,Hughean,58,7,0,11,5,10,12,8,['ICE_LORD'],0,False,6,1,6,11,8,8,False,False,True,False,False,False,False,1,0,2,#4c6ef5,#4caf50,#3f51b5,,,#263238,7,3,False,False,1,0,
9802,25,Stuudhottao,37,9,122,37,0,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,6,4,6,6,1,False,False,False,False,False,False,False,9,2,2,#cc5de8,#ffeb3b,,,#00bcd4,,5,3,True,True,2,0,
9803,22,Glounteas,122,4,64,73,5,6,15,8,['FAST_KICK'],0,False,8,14,1,8,1,10,False,False,False,False,False,False,False,5,6,2,#fff4e6,#3f51b5,,,#f44336,#e91e63,6,4,True,False,1,0,
9804,22,Cerduth,6,3,55,8,1,4,15,8,['FAST_KICK'],0,False,9,12,9,8,2,1,False,False,False,False,False,False,False,0,3,2,#ced4da,#673ab7,,,#ff5722,#4caf50,6,4,True,False,1,0,
9805,25,Lloittitre,37,14,122,78,0,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,15,5,3,5,1,2,False,False,False,False,False,False,False,9,7,2,#cc5de8,#ffffff,,,#3f51b5,,5,3,True,True,2,0,
9806,12,Kurzhex,69,7,100,54,3,8,4,8,['LIGHTNING_LORD'],0,False,7,3,9,9,10,2,False,False,False,False,True,False,False,7,5,2,#1c7ed6,#4caf50,#ffc107,,#ffeb3b,#009688,7,5,False,False,1,0,
9807,16,Griuldauth,79,6,122,45,4,10,12,8,"['ICE_LORD', 'IRON_FISTS']",0,False,6,2,4,1,12,6,False,False,True,False,False,False,False,9,5,2,#1098ad,#009688,#3f51b5,,#e91e63,,6,4,False,True,2,0,
9808,22,Ghomett,126,0,59,55,4,2,15,8,['FAST_KICK'],0,False,1,22,1,16,1,2,False,False,False,False,False,False,False,0,5,2,#ffa94d,#f44336,,,#ff9800,#ff5722,6,4,True,False,1,0,
9809,11,Dreggan,124,0,26,23,0,8,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,1,11,11,14,2,2,False,False,False,False,False,True,False,2,4,0,#ffd8a8,#f44336,,#263238,#4caf50,#cddc39,7,4,True,False,2,0,
9810,22,Endephraohr,65,5,69,7,3,0,15,8,['FAST_KICK'],0,False,14,2,4,6,10,4,False,False,False,False,False,False,False,5,3,2,#74c0fc,#03a9f4,,,#ffeb3b,#00bcd4,6,4,True,False,1,0,
9811,22,Ognar,45,4,46,44,6,6,15,8,['FAST_KICK'],0,False,16,5,4,7,1,8,False,False,False,False,False,False,False,4,5,2,#b197fc,#3f51b5,,,#ffffff,#ffcdd2,6,4,True,False,1,0,
9812,25,Vraortuss,57,4,122,63,1,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,18,3,1,3,1,6,False,False,False,False,False,False,False,9,6,2,#5c7cfa,#3f51b5,,,#3f51b5,,5,2,True,True,2,1,skull=eyes
9813,15,Narchablix,13,13,122,10,1,0,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,6,9,6,7,1,2,False,False,False,False,False,True,False,9,3,0,#ffe3e3,#607d8b,,#263238,#ffffff,,6,3,True,False,2,0,
9814,22,Khandagron,90,10,91,10,6,3,15,8,['FAST_KICK'],0,False,5,7,5,11,6,6,False,False,False,False,False,False,False,6,3,2,#099268,#ff9800,,,#ffffff,#ffcdd2,6,4,True,False,1,0,
9815,22,Tuuhihr,61,7,110,12,6,7,15,8,['FAST_KICK'],0,False,12,4,6,8,5,5,False,False,False,False,False,False,False,8,3,2,#364fc7,#4caf50,,,#263238,#9c27b0,6,3,True,False,1,0,
9816,22,Ghuntath,36,13,59,88,0,1,15,8,['FAST_KICK'],0,False,9,19,3,7,1,2,False,False,False,False,False,False,False,0,7,2,#da77f2,#607d8b,,,#f44336,#ff5722,6,4,True,False,1,0,
9817,11,Iastrous,110,9,65,7,4,8,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,6,7,9,18,1,1,False,False,False,False,False,True,False,5,3,1,#66a80f,#ffeb3b,,#37474f,#ffeb3b,#9c27b0,7,4,True,False,2,1,skull=eyes
9818,15,Iaxxaulrihr,25,11,122,18,6,3,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,4,10,1,4,1,12,False,False,False,False,False,True,False,9,4,1,#faa2c1,#ff5722,,#455a64,#e91e63,,6,4,True,False,2,0,
9819,16,Vaucoirr,121,13,122,20,4,6,8,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,9,9,5,7,1,1,True,False,False,False,False,False,False,9,4,2,#e67700,#607d8b,#f44336,,#673ab7,,6,4,False,True,2,0,
9820,22,Zuja,33,1,89,80,2,5,15,8,['FAST_KICK'],0,False,10,11,2,5,6,6,False,False,False,False,False,False,False,6,7,2,#f3d9fa,#e91e63,,,#00bcd4,#ffc107,6,4,True,False,1,0,
9821,22,Coixi,126,12,26,23,2,3,15,8,['FAST_KICK'],0,False,3,7,11,17,2,1,False,False,False,False,False,False,False,2,4,2,#ffa94d,#795548,,,#4caf50,#cddc39,6,4,True,False,1,0,
9822,25,Luumfia,13,9,122,28,1,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,14,2,12,1,2,False,False,False,False,False,False,False,9,4,2,#ffe3e3,#ffeb3b,,,#f44336,,5,3,True,True,2,0,
9823,22,Suushekril,67,9,88,24,1,6,15,8,['FAST_KICK'],0,False,6,4,9,17,2,2,False,False,False,False,False,False,False,6,4,2,#339af0,#ffeb3b,,,#cddc39,#ffeb3b,6,3,True,False,1,1,skull=hair
9824,12,Rirkuhr,58,4,55,13,6,8,12,8,['ICE_LORD'],0,False,12,2,6,8,5,7,False,False,True,False,False,False,False,0,4,2,#4c6ef5,#3f51b5,#3f51b5,,#263238,#4caf50,7,3,False,False,1,1,skull=bones
9825,16,Keatastha,5,1,122,48,1,8,12,8,"['ICE_LORD', 'IRON_FISTS']",0,False,11,6,3,2,1,8,False,False,True,False,False,False,False,9,5,2,#dee2e6,#e91e63,#3f51b5,,#3f51b5,,6,3,False,True,2,1,bones=eyes
9826,16,Vinudrass,32,14,122,87,6,4,3,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,10,5,4,5,1,6,False,False,False,False,True,False,False,9,7,2,#f8f0fc,#ffffff,#ffeb3b,,#ffcdd2,,6,4,False,True,2,0,
9827,25,Slarzhassuurr,80,3,122,18,4,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,10,6,2,1,6,6,False,False,False,False,False,False,False,9,4,2,#0c8599,#673ab7,,,#e91e63,,5,3,True,True,2,0,
9828,11,Nosaaphott,126,9,11,26,5,1,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,1,14,4,22,1,1,False,False,False,False,False,True,False,1,4,1,#ffa94d,#ffeb3b,,#455a64,#ff9800,#ffeb3b,7,4,True,False,2,1,skull=hair
9829,16,Ghaucime,24,8,122,31,6,4,7,8,"['POISON_LORD', 'IRON_FISTS']",0,False,5,2,8,9,1,6,False,False,False,True,False,False,False,9,2,2,#fcc2d7,#cddc39,#000000,,#ffffff,,6,4,False,True,2,0,
9830,12,Wrorkoukkurm,112,6,10,34,6,0,14,8,['ICE_LORD'],0,False,8,5,9,12,6,1,False,False,True,False,False,False,False,1,2,2,#fff9db,#009688,#00bcd4,,#9c27b0,#cddc39,7,5,False,False,1,0,
9831,16,Loixhaorrith,102,11,122,67,1,10,2,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,1,6,11,11,2,1,False,False,False,False,True,False,False,9,6,2,#f4fce3,#ff5722,#cddc39,,#8bc34a,,6,4,False,True,2,0,
9832,22,Dhiutriah,11,11,25,69,3,2,15,8,['FAST_KICK'],0,False,3,11,11,13,2,1,False,False,False,False,False,False,False,2,6,2,#212529,#ff5722,,,#ffeb3b,#4caf50,6,4,True,False,1,0,
9833,16,Driakhiadhea,38,2,122,52,4,4,4,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,12,7,6,3,2,1,False,False,False,False,True,False,False,9,5,2,#be4bdb,#9c27b0,#ffc107,,#4caf50,,6,4,False,True,2,0,
9834,12,Vrishoithrerth,79,12,82,59,1,5,4,8,['LIGHTNING_LORD'],0,False,14,2,5,9,8,2,False,False,False,False,True,False,False,6,6,2,#1098ad,#795548,#ffc107,,#ffffff,#2196f3,7,5,False,False,1,0,
9835,22,Tusse,91,6,16,88,0,0,15,8,['FAST_KICK'],0,False,3,13,3,5,12,4,False,False,False,False,False,False,False,1,7,2,#087f5b,#009688,,,#f44336,#f44336,6,3,True,False,1,1,eyes=hair
9836,22,Yioxhouthri,59,14,90,27,2,6,15,8,['FAST_KICK'],0,False,10,8,4,10,1,8,False,False,False,False,False,False,False,6,4,2,#4263eb,#ffffff,,,#ffcdd2,#ff5722,6,4,True,False,1,0,
9837,12,Rodurto,78,3,51,33,3,0,4,8,['LIGHTNING_LORD'],0,False,16,7,2,1,6,8,False,False,False,False,True,False,False,0,2,2,#15aabf,#673ab7,#ffc107,,#e91e63,#3f51b5,7,5,False,False,1,0,
9838,25,Garrott,78,10,122,86,2,1,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,2,11,2,9,6,1,False,False,False,False,False,False,False,9,7,2,#15aabf,#ff9800,,,#ff5722,,5,3,True,True,2,0,
9839,15,Vaszugraos,82,2,122,64,7,6,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,13,4,1,2,8,2,False,False,False,False,False,True,False,9,6,0,#e6fcf5,#9c27b0,,#263238,#2196f3,,6,3,True,False,2,0,
9840,22,Khoblul,103,14,57,52,1,4,15,8,['FAST_KICK'],0,False,3,2,16,17,2,1,False,False,False,False,False,False,False,0,5,2,#e9fac8,#ffffff,,,#4caf50,#ffeb3b,6,4,True,False,1,0,
9841,22,Laoshionnon,94,0,66,38,1,8,15,8,['FAST_KICK'],0,False,6,10,12,6,4,2,False,False,False,False,False,False,False,5,2,2,#b2f2bb,#f44336,,,#4caf50,#673ab7,6,4,True,False,1,0,
9842,16,Vottauth,27,6,122,10,4,5,10,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,7,2,5,4,6,6,True,False,False,False,False,False,False,9,3,2,#f06595,#009688,#9c27b0,,#ffffff,,6,4,False,True,2,0,
9843,22,Thromuddaath,44,10,120,70,7,0,15,8,['FAST_KICK'],0,False,7,14,1,12,1,6,False,False,False,False,False,False,False,8,6,2,#d0bfff,#ff9800,,,#ffc107,#ffcdd2,6,4,True,False,1,0,
9844,22,Otreth,35,0,92,67,2,2,15,8,['FAST_KICK'],0,False,6,16,6,6,2,4,False,False,False,False,False,False,False,6,6,2,#e599f7,#f44336,,,#8bc34a,#f44336,6,3,True,False,1,1,skull=hair
9845,22,Suurozia,77,0,30,51,0,9,15,8,['FAST_KICK'],0,False,4,8,4,4,12,8,False,False,False,False,False,False,False,2,5,2,#22b8cf,#f44336,,,#009688,#ffcdd2,6,4,True,False,1,0,
9846,22,Epher,127,11,15,3,6,0,15,8,['FAST_KICK'],0,False,3,12,3,10,6,6,False,False,False,False,False,False,False,1,3,2,#ff922b,#ff5722,,,#00bcd4,#ffcdd2,6,4,True,False,1,0,
9847,25,Chillizzaath,127,0,122,74,1,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,11,3,11,1,2,False,False,False,False,False,False,False,9,7,2,#ff922b,#f44336,,,#ffffff,,5,3,True,True,2,0,
9848,5,Zolmaolliul,39,13,122,26,5,1,13,4,"['ARCHMAGE', 'ICE_LORD']",0,False,9,12,3,6,1,1,False,False,True,False,False,True,False,9,4,1,#ae3ec9,#607d8b,#2196f3,#455a64,#ff9800,,7,5,False,False,2,0,
